Rt,Inst,home,an_inc,ver,pur,dti,del,pb_rc,rev_bal,rev_util,class
0.1727,241.57,RENT,48000,Source Verified,small_business,1,2,0,298,0.048,Paid
0.1065,325.74,MORTGAGE,45500,Source Verified,credit_card,8.78,0,0,10802,0.864,Paid
0.1171,353.58,MORTGAGE,48000,Source Verified,debt_consolidation,10.75,0,0,18163,0.712,Paid
0.089,177.82,RENT,19200,Not Verified,credit_card,13.19,0,0,4095,0.128,Paid
0.0603,146.1,OWN,35000,Source Verified,other,14.61,0,0,7263,0.151,Paid
0.1465,370.63,MORTGAGE,63000,Verified,debt_consolidation,24.93,0,0,20546,0.626,Paid
0.1171,330.76,RENT,29406,Source Verified,debt_consolidation,10.41,0,0,8692,0.825,NotPaid
0.0991,70.9,RENT,26004,Verified,debt_consolidation,14.95,0,0,3820,0.616,NotPaid
0.1269,805.08,RENT,120000,Source Verified,credit_card,13.9,0,0,27314,0.833,NotPaid
0.079,500.65,MORTGAGE,110000,Not Verified,credit_card,8.69,0,0,17043,0.162,Paid
0.0991,322.25,RENT,34000,Source Verified,credit_card,17.51,0,0,12937,0.707,Paid
0.1427,364.54,RENT,26500,Not Verified,debt_consolidation,15.49,0,0,5872,0.804,NotPaid
0.1465,331.15,RENT,40000,Source Verified,credit_card,5.2,0,0,5271,0.753,Paid
0.2089,270.86,MORTGAGE,88800,Verified,debt_consolidation,20.46,0,0,17998,0.575,NotPaid
0.089,381.04,RENT,100000,Not Verified,debt_consolidation,12.94,0,0,10576,0.572,Paid
0.1242,167.08,RENT,45000,Not Verified,credit_card,4.21,0,0,5592,0.81,Paid
0.1629,423.61,RENT,36000,Verified,credit_card,14,0,0,11926,0.877,Paid
0.1727,644.18,RENT,80000,Verified,debt_consolidation,21.43,0,0,21980,0.637,Paid
0.0991,322.25,RENT,50000,Source Verified,credit_card,9.1,0,0,13020,0.375,Paid
0.0991,322.25,RENT,75000,Not Verified,debt_consolidation,11.23,0,0,9105,0.619,Paid
0.0751,808.89,MORTGAGE,105000,Verified,debt_consolidation,15.3,0,0,15093,0.786,Paid
0.0991,563.14,RENT,45408,Source Verified,debt_consolidation,24.92,0,0,29544,0.492,Paid
0.2235,289.32,MORTGAGE,72000,Source Verified,debt_consolidation,8.82,0,0,9334,0.993,NotPaid
0.1065,325.74,RENT,67500,Source Verified,credit_card,9.3,0,0,17675,0.779,Paid
0.1942,635.99,RENT,60000,Verified,credit_card,4.08,0,0,14981,0.72,Paid
0.0662,307.04,MORTGAGE,65000,Source Verified,debt_consolidation,7.16,0,0,46667,0.335,Paid
0.1349,276.06,RENT,55000,Not Verified,debt_consolidation,14.49,0,0,18622,0.501,NotPaid
0.079,121.38,OWN,34848,Verified,credit_card,12.16,0,0,10040,0.147,Paid
0.1825,486.98,RENT,48000,Source Verified,debt_consolidation,21.2,0,0,20306,0.708,Paid
0.1171,661.52,MORTGAGE,55000,Verified,credit_card,23.89,0,0,19037,0.549,Paid
0.079,750.97,RENT,65000,Verified,debt_consolidation,22.12,0,0,11383,0.414,Paid
0.1727,429.97,MORTGAGE,55000,Verified,home_improvement,23.76,0,0,18467,0.89,NotPaid
0.089,476.3,MORTGAGE,75000,Verified,home_improvement,21.6,0,0,5581,0.469,Paid
0.1171,351.44,RENT,30000,Source Verified,credit_card,23.2,0,0,12103,0.704,NotPaid
0.1465,289.76,RENT,30000,Source Verified,credit_card,15.84,0,0,11568,0.733,Paid
0.1596,562.2,MORTGAGE,60000,Source Verified,home_improvement,7.7,0,0,9822,0.864,Paid
0.1677,272.02,MORTGAGE,59000,Source Verified,credit_card,4.62,0,0,11243,0.839,Paid
0.1427,514.64,MORTGAGE,35000,Verified,credit_card,12.58,0,0,5615,0.92,Paid
0.1349,290.44,MORTGAGE,81800,Verified,debt_consolidation,17.85,0,0,24645,0.612,Paid
0.1269,443.64,MORTGAGE,65000,Verified,credit_card,23.48,0,0,17982,0.865,Paid
0.1349,399.54,RENT,44400,Not Verified,credit_card,13.11,0,0,13634,0.821,Paid
0.1727,409.97,RENT,61500,Verified,credit_card,12.51,0,0,14906,0.723,NotPaid
0.1242,336.66,MORTGAGE,46000,Verified,credit_card,18.63,0,0,17072,0.559,Paid
0.1427,343.09,RENT,62000,Verified,debt_consolidation,20.94,0,0,20159,0.627,Paid
0.1242,467.82,MORTGAGE,88000,Not Verified,debt_consolidation,9.63,0,0,11271,0.709,Paid
0.0991,418.93,RENT,50000,Not Verified,debt_consolidation,17.3,0,0,18246,0.307,NotPaid
0.1171,496.14,RENT,75000,Verified,debt_consolidation,11.7,0,0,6622,0.798,Paid
0.0751,290.89,MORTGAGE,100000,Verified,credit_card,10,0,0,16358,0.694,Paid
0.203,487.24,MORTGAGE,110000,Verified,small_business,23.21,0,0,26101,0.563,NotPaid
0.1242,609,RENT,40000,Not Verified,debt_consolidation,19.65,0,0,27064,0.879,Paid
0.1527,430.78,MORTGAGE,50000,Source Verified,debt_consolidation,15.31,0,0,15940,0.735,Paid
0.0662,110.54,MORTGAGE,88824,Not Verified,other,11.75,0,0,17137,0.695,Paid
0.1065,625.49,MORTGAGE,180000,Verified,debt_consolidation,3.9,0,0,55964,0.685,Paid
0.1629,176.51,OWN,40000,Not Verified,car,9.57,1,0,7470,0.922,Paid
0.1629,225.93,RENT,50000,Not Verified,debt_consolidation,22.63,0,0,16031,0.587,Paid
0.1677,296.75,RENT,40000,Source Verified,debt_consolidation,18.66,0,0,29089,0.921,NotPaid
0.089,1111.37,MORTGAGE,114054,Verified,debt_consolidation,16.18,0,0,28409,0.608,Paid
0.0991,580.05,MORTGAGE,70000,Verified,credit_card,22.51,0,0,14966,0.668,Paid
0.2235,224.64,MORTGAGE,35000,Verified,debt_consolidation,10.73,0,0,0,0,Paid
0.089,496.15,MORTGAGE,45000,Verified,debt_consolidation,24.64,0,0,14104,0.887,Paid
0.1349,814.34,RENT,77000,Verified,credit_card,24.78,0,0,22154,0.607,Paid
0.1427,171.55,MORTGAGE,61400,Not Verified,home_improvement,21.71,0,0,16624,0.931,NotPaid
0.0991,232.02,RENT,90000,Not Verified,credit_card,8.59,0,0,16754,0.499,Paid
0.1427,171.55,RENT,32000,Not Verified,debt_consolidation,20.93,0,0,11606,0.984,NotPaid
0.1065,214.99,RENT,42000,Not Verified,credit_card,10.11,0,0,11338,0.937,Paid
0.0662,214.93,MORTGAGE,24000,Verified,car,11.45,0,0,14381,0.229,Paid
0.1527,695.96,RENT,130000,Source Verified,debt_consolidation,9.67,0,0,26972,0.468,Paid
0.1242,267.33,RENT,35000,Verified,credit_card,23.79,0,0,7223,0.76,NotPaid
0.0991,386.7,RENT,70000,Not Verified,home_improvement,10.46,0,0,7426,0.795,Paid
0.1171,661.52,RENT,67000,Verified,credit_card,16.55,0,0,17382,0.84,Paid
0.089,317.54,RENT,31000,Verified,debt_consolidation,20.79,0,0,13080,0.753,Paid
0.1269,229.91,RENT,50000,Verified,debt_consolidation,26.11,0,0,6125,0.26,NotPaid
0.1171,330.76,MORTGAGE,145000,Not Verified,other,10.65,0,0,18869,0.77,Paid
0.1629,635.41,RENT,66000,Verified,credit_card,15.67,0,0,16814,0.929,Paid
0.1242,133.67,RENT,100000,Not Verified,credit_card,9.6,0,0,12710,0.549,Paid
0.1242,501.23,RENT,60000,Verified,debt_consolidation,14.18,0,0,15451,0.725,Paid
0.1864,257.43,OWN,40000,Verified,credit_card,12.75,0,0,7803,0.722,NotPaid
0.1427,419.02,RENT,45000,Verified,debt_consolidation,19.09,0,0,2037,0.474,Paid
0.1942,526.72,MORTGAGE,103000,Verified,credit_card,19.7,0,0,24164,0.959,Paid
0.2128,500.01,RENT,137000,Verified,debt_consolidation,8.73,1,0,10875,0.74,Paid
0.1677,852.93,OWN,103000,Verified,debt_consolidation,15.34,0,0,25426,0.921,Paid
0.1596,340.16,RENT,75000,Verified,debt_consolidation,12.62,0,0,6492,0.676,Paid
0.1065,175.09,MORTGAGE,42000,Source Verified,credit_card,17.69,0,0,27122,0.798,Paid
0.089,263.56,RENT,50000,Not Verified,debt_consolidation,6.24,0,0,6663,0.791,Paid
0.089,222.28,OWN,50000,Not Verified,debt_consolidation,16.68,0,0,8867,0.629,Paid
0.1527,84.39,OWN,80004,Not Verified,home_improvement,23.92,1,0,24570,0.768,Paid
0.0991,223.97,RENT,43000,Not Verified,credit_card,20.51,0,0,12704,0.83,Paid
0.0991,398.79,OWN,32000,Verified,credit_card,24.3,0,0,21451,0.794,Paid
0.203,933.14,MORTGAGE,85000,Verified,debt_consolidation,12.54,0,0,29254,0.66,Paid
0.1727,349.98,RENT,60500,Verified,debt_consolidation,19.95,0,0,11731,0.962,Paid
0.1427,480.33,RENT,35000,Source Verified,debt_consolidation,8.4,0,0,13018,0.657,Paid
0.1427,188.7,RENT,24000,Not Verified,credit_card,22.8,0,0,9519,0.865,Paid
0.1465,165.58,RENT,44600,Source Verified,credit_card,15.28,0,0,7954,0.925,Paid
0.1269,301.91,RENT,52000,Source Verified,debt_consolidation,12.88,0,0,10209,0.893,Paid
0.1269,536.72,OWN,67000,Verified,credit_card,12.48,0,0,24214,0.815,Paid
0.079,156.46,MORTGAGE,44136,Not Verified,debt_consolidation,3.37,0,0,6327,0.879,Paid
0.079,578.87,MORTGAGE,36000,Verified,debt_consolidation,13.63,0,0,15765,0.843,Paid
0.1527,186.17,MORTGAGE,52000,Source Verified,home_improvement,9.46,0,0,21815,0.801,NotPaid
0.1269,564.87,RENT,65000,Verified,debt_consolidation,18.02,0,0,26417,0.507,Paid
0.1065,325.74,RENT,36000,Source Verified,credit_card,11.2,0,0,10167,0.742,Paid
0.0751,373.33,RENT,36500,Not Verified,debt_consolidation,24.1,0,0,19174,0.65,Paid
0.0991,580.05,MORTGAGE,40000,Source Verified,debt_consolidation,11.85,0,0,10416,0.522,Paid
0.1758,107.83,MORTGAGE,56604,Source Verified,other,6.78,0,0,2516,0.968,Paid
0.079,187.75,RENT,23040,Source Verified,credit_card,12.66,0,0,8282,0.623,NotPaid
0.1677,494.59,RENT,90000,Verified,credit_card,16.77,0,0,20658,0.773,Paid
0.1903,586.63,MORTGAGE,99224.88,Verified,home_improvement,12.07,0,0,9782,0.494,Paid
0.0991,322.25,RENT,52000,Source Verified,debt_consolidation,13.38,0,0,6002,0.76,Paid
0.079,183.84,OWN,17640,Verified,debt_consolidation,14.63,0,0,6822,0.432,Paid
0.1349,339.31,RENT,86000,Not Verified,debt_consolidation,10.1,0,0,5129,0.916,Paid
0.1171,926.13,MORTGAGE,118075,Source Verified,debt_consolidation,15.01,0,0,21195,0.496,Paid
0.1171,370.46,RENT,48000,Not Verified,other,8.68,0,0,10323,0.317,Paid
0.1427,343.09,RENT,65000,Not Verified,credit_card,6.85,0,0,8258,0.594,Paid
0.1427,468.17,RENT,40000,Verified,debt_consolidation,20.61,0,0,11901,0.658,Paid
0.1427,324.22,RENT,28800,Not Verified,credit_card,18.96,0,0,14635,0.54,Paid
0.1677,469.86,OWN,38000,Source Verified,debt_consolidation,18.09,0,0,8145,0.696,NotPaid
0.1864,484.61,MORTGAGE,85000,Verified,debt_consolidation,14.77,0,0,17777,0.912,Paid
0.1758,513.38,RENT,52000,Verified,credit_card,17.86,0,0,16945,0.897,Paid
0.1269,726.25,MORTGAGE,62361,Verified,debt_consolidation,21.28,0,0,17174,0.859,Paid
0.2167,434.11,MORTGAGE,122400,Verified,debt_consolidation,9.98,0,0,2844,0.259,NotPaid
0.1065,293.16,RENT,45000,Verified,debt_consolidation,23.39,0,0,17081,0.727,Paid
0.1171,331.48,MORTGAGE,75000,Not Verified,credit_card,14.05,0,0,16317,0.745,Paid
0.1065,195.44,RENT,40000,Not Verified,debt_consolidation,20.73,0,0,8840,0.468,Paid
0.079,175.23,RENT,25000,Not Verified,credit_card,10.9,0,0,6242,0.495,Paid
0.1065,228.02,RENT,85000,Source Verified,debt_consolidation,5.22,0,0,17101,0.961,Paid
0.1427,475.2,RENT,80000,Verified,debt_consolidation,27.76,0,0,27388,0.596,NotPaid
0.1065,195.44,RENT,55000,Not Verified,credit_card,7.99,0,0,10146,0.626,Paid
0.1427,702.26,RENT,62000,Verified,credit_card,21.25,0,0,6636,0.448,Paid
0.079,375.49,RENT,110000,Not Verified,debt_consolidation,4.85,0,0,17766,0.644,Paid
0.1065,444.63,RENT,44000,Source Verified,credit_card,24.57,0,0,16070,0.833,Paid
0.1269,418.01,MORTGAGE,76000,Verified,debt_consolidation,21.65,0,0,23659,0.563,Paid
0.1864,159.61,MORTGAGE,51000,Source Verified,credit_card,10.61,0,0,5936,0.788,Paid
0.1465,590.17,MORTGAGE,106000,Verified,credit_card,7.15,0,0,29579,0.564,Paid
0.1349,407.17,RENT,42000,Source Verified,debt_consolidation,12.66,0,0,9192,0.503,Paid
0.0751,71.56,MORTGAGE,78000,Source Verified,other,10.23,0,0,15190,0.261,NotPaid
0.1065,289.09,RENT,19240,Verified,debt_consolidation,18.21,0,0,9757,0.527,Paid
0.2128,511.57,RENT,75000,Source Verified,debt_consolidation,11.73,0,0,28858,0.931,NotPaid
0.1171,265.18,RENT,75000,Not Verified,home_improvement,12.08,0,0,6914,0.449,Paid
0.079,281.62,RENT,52800,Not Verified,credit_card,7.93,0,0,3219,0.36,Paid
0.089,241.33,OWN,75000,Source Verified,debt_consolidation,16.26,0,0,18885,0.843,Paid
0.1171,308.27,RENT,40000,Verified,debt_consolidation,19.68,0,0,7187,0.438,Paid
0.1825,306.36,RENT,24000,Source Verified,credit_card,11.8,0,0,7739,0.91,Paid
0.2089,607.31,RENT,45000,Verified,major_purchase,7.65,0,0,8735,0.45,Paid
0.1825,510.6,RENT,105000,Verified,debt_consolidation,12.74,0,0,14106,0.904,Paid
0.1349,203.59,MORTGAGE,60000,Source Verified,debt_consolidation,9.82,0,0,7540,0.725,Paid
0.0991,232.02,OWN,53000,Not Verified,credit_card,16.14,0,0,22964,0.773,Paid
0.1065,260.59,RENT,46330,Source Verified,debt_consolidation,6.53,0,0,9838,0.535,Paid
0.1903,637.9,MORTGAGE,59000,Verified,credit_card,19.75,0,0,21151,0.637,NotPaid
0.0751,591.11,MORTGAGE,95000,Source Verified,debt_consolidation,5.28,0,0,6316,0.137,Paid
0.1527,501.09,RENT,58977,Source Verified,credit_card,12.88,0,0,16939,0.864,Paid
0.1269,281.78,RENT,75000,Source Verified,wedding,3.81,0,0,7493,0.63,Paid
0.1269,251.59,RENT,27000,Source Verified,debt_consolidation,13.82,0,0,6962,0.676,Paid
0.2089,809.75,MORTGAGE,72000,Verified,debt_consolidation,17.6,0,0,29732,0.869,Paid
0.1596,300.68,RENT,37000,Not Verified,credit_card,23.74,0,0,15976,0.819,Paid
0.0751,311.11,MORTGAGE,69077,Not Verified,debt_consolidation,17.37,0,0,28667,0.638,Paid
0.1727,549.96,RENT,54329,Verified,debt_consolidation,7.91,0,0,15808,0.771,Paid
0.1269,402.54,RENT,200000,Source Verified,debt_consolidation,6.61,0,0,16375,0.715,Paid
0.1269,167.73,MORTGAGE,110000,Source Verified,other,20.02,0,0,23729,0.628,Paid
0.1629,741.31,RENT,63500,Source Verified,debt_consolidation,19.79,0,0,25800,0.652,Paid
0.089,762.08,MORTGAGE,70000,Source Verified,home_improvement,1.77,0,0,7132,0.362,Paid
0.1349,203.59,RENT,30000,Source Verified,medical,10.8,0,0,13465,0.863,Paid
0.0603,146.1,RENT,54996,Not Verified,other,5.89,0,0,8800,0.383,Paid
0.2089,188.1,RENT,21000,Verified,other,7.14,0,0,496,0.992,NotPaid
0.1465,201.8,RENT,38000,Verified,credit_card,23.59,0,0,9552,0.918,Paid
0.1171,464.07,RENT,75000,Verified,credit_card,8.88,0,0,12076,0.827,Paid
0.1727,404.35,RENT,56000,Verified,other,24.84,0,0,15133,0.688,NotPaid
0.089,150.83,OWN,48000,Verified,home_improvement,10.07,0,0,34679,0.037,Paid
0.2089,323.9,MORTGAGE,100000,Not Verified,debt_consolidation,13.76,0,1,9214,0.683,Paid
0.0751,164.11,OWN,50000,Not Verified,other,6.79,0,0,2830,0.114,Paid
0.1269,307.78,RENT,28500,Source Verified,debt_consolidation,19.03,0,0,8577,0.66,Paid
0.1677,341.17,RENT,37000,Source Verified,credit_card,19.62,0,0,6636,0.586,Paid
0.1427,807.01,RENT,60000,Verified,debt_consolidation,20.02,0,0,27747,0.532,NotPaid
0.1427,771.96,RENT,70000,Verified,debt_consolidation,12.07,0,0,12089,0.367,Paid
0.2206,331.84,RENT,80000,Verified,medical,8.54,0,0,1226,0.098,Paid
0.0603,365.23,OWN,40000,Source Verified,credit_card,18.75,0,0,20899,0.511,Paid
0.1727,251.23,MORTGAGE,74143.68,Source Verified,home_improvement,17.54,0,0,15820,0.899,NotPaid
0.1727,536.81,OWN,57000,Source Verified,debt_consolidation,12.08,0,0,16549,0.89,Paid
0.1269,650.77,RENT,50000,Source Verified,credit_card,17.66,0,0,27709,0.723,Paid
0.1527,347.98,RENT,42000,Source Verified,credit_card,16.37,0,0,9886,0.817,NotPaid
0.1527,347.98,OWN,53000,Not Verified,credit_card,13.77,0,1,10851,0.687,Paid
0.1065,156.36,RENT,22000,Source Verified,debt_consolidation,8.07,0,0,5183,0.355,Paid
0.1171,516,MORTGAGE,90000,Source Verified,small_business,8.07,0,0,5660,0.253,NotPaid
0.1171,601.99,RENT,42000,Source Verified,debt_consolidation,20.37,0,0,10542,0.596,NotPaid
0.1269,214.69,RENT,35000,Not Verified,credit_card,14.33,0,0,6886,0.696,Paid
0.1527,87,RENT,40000,Not Verified,debt_consolidation,15.27,0,0,7199,0.673,Paid
0.0991,203.02,RENT,49000,Source Verified,credit_card,12.61,0,0,14644,0.939,Paid
0.1171,145.54,RENT,38000,Source Verified,credit_card,7.86,0,0,6363,0.573,Paid
0.1269,201.27,MORTGAGE,118000,Not Verified,credit_card,11.5,0,0,9005,0.892,Paid
0.2089,340.77,MORTGAGE,54000,Verified,debt_consolidation,18.02,1,0,0,0,Paid
0.1349,391.08,RENT,53000,Not Verified,debt_consolidation,21.03,0,0,6427,0.846,NotPaid
0.079,563.23,MORTGAGE,60000,Verified,debt_consolidation,21.22,0,0,27390,0.715,Paid
0.1269,335.45,MORTGAGE,44000,Verified,debt_consolidation,14.56,0,0,10681,0.556,Paid
0.1171,353.58,MORTGAGE,52000,Verified,credit_card,19.73,0,0,21630,0.64,Paid
0.1758,1222.03,RENT,65000,Verified,debt_consolidation,16.87,0,0,16758,0.647,Paid
0.1349,368.08,RENT,51000,Not Verified,credit_card,13.65,0,0,15062,0.542,Paid
0.1527,386.26,RENT,45000,Source Verified,debt_consolidation,4.64,0,0,9866,0.958,NotPaid
0.1942,314.07,RENT,40000,Source Verified,debt_consolidation,6.15,0,0,7815,0.965,NotPaid
0.1171,165.38,OWN,20000,Verified,credit_card,11.4,0,0,5822,0.939,Paid
0.1727,524.96,OWN,42000,Verified,debt_consolidation,15.8,0,0,15184,0.742,NotPaid
0.1171,351.44,RENT,25000,Verified,debt_consolidation,15.12,0,0,9890,0.767,Paid
0.0751,575.56,RENT,112000,Verified,debt_consolidation,9.02,0,0,5482,0.098,NotPaid
0.1242,120.3,MORTGAGE,30000,Source Verified,debt_consolidation,16.44,0,0,8319,0.849,Paid
0.1596,298.67,RENT,27050,Source Verified,credit_card,10.25,0,0,5956,0.627,NotPaid
0.089,381.04,MORTGAGE,35000,Not Verified,credit_card,10.35,0,0,13557,0.812,Paid
0.1171,386.99,RENT,30000,Source Verified,credit_card,22.48,0,0,11013,0.895,Paid
0.1427,514.64,RENT,70000,Source Verified,debt_consolidation,15.05,0,0,16255,0.672,Paid
0.0991,418.93,MORTGAGE,105000,Source Verified,debt_consolidation,14.96,0,0,17954,0.802,Paid
0.1269,318.68,MORTGAGE,52000,Not Verified,debt_consolidation,18.95,0,0,30817,0.645,NotPaid
0.1427,42.14,MORTGAGE,92496,Not Verified,other,20.9,0,0,39608,0.891,Paid
0.1349,678.61,MORTGAGE,47000,Verified,home_improvement,19.86,0,0,14709,0.864,Paid
0.089,190.52,RENT,24000,Source Verified,credit_card,11.55,0,0,7186,0.887,Paid
0.1727,465.24,RENT,67000,Verified,debt_consolidation,20.61,0,0,16467,0.45,Paid
0.0662,442.14,RENT,50000,Not Verified,debt_consolidation,25.1,0,0,32370,0.651,Paid
0.079,156.46,MORTGAGE,48996,Source Verified,debt_consolidation,28.07,0,0,45581,0.586,Paid
0.1825,306.36,RENT,165000,Source Verified,debt_consolidation,6.27,1,0,5046,0.631,NotPaid
0.1171,826.9,RENT,70000,Verified,debt_consolidation,17.14,0,0,28980,0.484,Paid
0.1903,561.98,OWN,49000,Verified,debt_consolidation,17.19,0,0,20853,0.727,Paid
0.1677,482.22,MORTGAGE,85470,Verified,debt_consolidation,20.04,0,0,19074,0.569,Paid
0.0751,155.56,RENT,84855,Verified,other,14.14,0,0,7295,0.205,NotPaid
0.1465,179.37,RENT,32160,Source Verified,debt_consolidation,23.47,0,0,4616,0.332,Paid
0.1349,203.59,MORTGAGE,50000,Not Verified,debt_consolidation,23.86,2,0,9359,0.246,Paid
0.1864,145.9,RENT,47000,Source Verified,other,12.94,0,0,2476,0.99,NotPaid
0.1269,503.18,RENT,62000,Not Verified,debt_consolidation,18.77,0,0,21777,0.438,NotPaid
0.1171,264.61,RENT,115000,Verified,credit_card,2.07,0,0,11577,0.762,Paid
0.1727,590.49,MORTGAGE,64000,Verified,credit_card,7.97,0,0,16896,0.96,NotPaid
0.1242,267.25,RENT,96000,Source Verified,vacation,7.67,0,0,1300,0.076,Paid
0.1527,139.2,OWN,25000,Not Verified,debt_consolidation,12.62,0,0,5550,0.91,NotPaid
0.0991,386.7,RENT,40100,Verified,debt_consolidation,24.27,0,0,15015,0.715,Paid
0.0603,310.45,MORTGAGE,75000,Not Verified,debt_consolidation,10.1,0,0,7940,0.427,Paid
0.1171,396.92,RENT,95000,Not Verified,debt_consolidation,19.73,0,0,23752,0.962,Paid
0.1171,99.23,RENT,55000,Not Verified,credit_card,9.75,0,0,11679,0.927,NotPaid
0.1065,114.01,MORTGAGE,175000,Verified,medical,16.49,0,0,54039,0.637,NotPaid
0.0662,337.75,RENT,37000,Not Verified,credit_card,18.78,0,0,9532,0.648,Paid
0.1242,568.06,OWN,60500,Not Verified,debt_consolidation,17.91,0,0,10083,0.615,Paid
0.1596,527.06,OWN,60000,Verified,credit_card,19.52,0,0,9881,0.732,Paid
0.0751,373.33,RENT,52000,Not Verified,credit_card,24.16,0,0,28731,0.701,Paid
0.2391,835.63,RENT,95000,Source Verified,debt_consolidation,16.41,1,0,3988,0.997,Paid
0.1465,172.48,MORTGAGE,48000,Not Verified,home_improvement,19.57,0,0,24311,0.743,Paid
0.079,808.86,MORTGAGE,60000,Source Verified,credit_card,8.86,0,0,22317,0.312,Paid
0.1596,576.26,OWN,140000,Verified,credit_card,12.71,0,0,15891,0.895,Paid
0.1269,402.54,MORTGAGE,65000,Source Verified,credit_card,14.97,0,0,10802,0.789,Paid
0.1596,337.32,MORTGAGE,47000,Not Verified,credit_card,18.69,0,0,13340,0.872,Paid
0.0751,248.89,RENT,28000,Source Verified,debt_consolidation,19.46,0,0,15151,0.465,Paid
0.1065,377.45,RENT,45256,Source Verified,debt_consolidation,22.01,0,0,24200,0.637,NotPaid
0.1991,277,RENT,70000,Source Verified,debt_consolidation,10.71,0,0,32749,0.969,Paid
0.1991,573.18,MORTGAGE,165000,Verified,other,16.33,0,0,26781,0.256,NotPaid
0.079,125.17,RENT,70000,Not Verified,credit_card,17.33,0,0,13641,0.541,Paid
0.1427,51.47,RENT,90000,Not Verified,major_purchase,9.45,0,0,7510,0.614,Paid
0.1242,267.33,RENT,30000,Source Verified,debt_consolidation,13.28,0,0,10173,0.82,Paid
0.1065,260.59,RENT,38000,Not Verified,debt_consolidation,16.83,0,0,10718,0.599,Paid
0.1349,374.98,RENT,45000,Verified,vacation,3.65,0,0,25,0.004,Paid
0.089,127.02,MORTGAGE,50000,Not Verified,home_improvement,22.63,0,0,17062,0.708,Paid
0.1171,450.81,RENT,40800,Verified,debt_consolidation,10.94,0,0,23070,0.506,Paid
0.1171,330.76,RENT,27000,Source Verified,credit_card,14.13,0,0,14067,0.769,Paid
0.1242,334.16,RENT,40000,Source Verified,debt_consolidation,23.07,0,0,10717,0.67,Paid
0.089,190.52,RENT,28675.92,Source Verified,credit_card,21.47,0,0,5427,0.687,Paid
0.079,563.23,MORTGAGE,72000,Verified,debt_consolidation,15.05,0,0,18378,0.694,Paid
0.1171,109.16,RENT,90000,Not Verified,debt_consolidation,7.21,0,0,5371,0.603,Paid
0.1527,521.97,RENT,70000,Source Verified,debt_consolidation,8.25,0,0,22077,0.918,NotPaid
0.0991,193.35,MORTGAGE,127000,Not Verified,other,18.77,0,0,69093,0.917,Paid
0.1942,916.03,MORTGAGE,70000,Verified,debt_consolidation,19.17,0,0,26683,0.669,NotPaid
0.1825,312.74,RENT,62500,Verified,debt_consolidation,20.83,0,0,4758,0.523,Paid
0.1427,242.28,MORTGAGE,35000,Source Verified,debt_consolidation,13.13,0,1,2417,0.26,NotPaid
